assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
18917704,18917702,Goniurosaurus huuliensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,huuliensis,,,,"Orlov, Ryabov, Nguyen, Nguyen &amp; Ho, 2008",Critically Endangered,B1ab(iii),3.1,Unknown,Global
18917741,18917735,Goniurosaurus lichtenfelderi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,lichtenfelderi,,,,"(Mocquard, 1897)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
18917751,18917749,Goniurosaurus luii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,luii,,,,"Grismer, Viets &amp; Boyle, 1999",Vulnerable,B1ab(v),3.1,Decreasing,Global
18917761,18917757,Goniurosaurus orientalis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,orientalis,,,,"(Maki, 1931)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
18917771,18917767,Goniurosaurus splendens,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,splendens,,,,"(Nakamura &amp; Uéno, 1959)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
18917789,18917785,Goniurosaurus yamashinae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,yamashinae,,,,"(Okada, 1936)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
18917801,18917797,Goniurosaurus yingdeensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,EUBLEPHARIDAE,Goniurosaurus,yingdeensis,,,,"Wang, Yang &amp; Cui, 2010",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
18967413,1319,Anolis roosevelti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,roosevelti,,,,"Grant, 1931",Critically Endangered,D,3.1,Unknown,Global
18968240,177904,Anolis armouri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,armouri,,,,"(Cochran, 1934)",Endangered,"B1ab(i,iii)",3.1,Unknown,Global
18968640,177903,Anolis ahli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,ahli,,,,"Barbour, 1925",Endangered,B1ab(iii),3.1,Unknown,Global
18969231,178533,Anolis monticola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,monticola,,,,"Shreve, 1936",Vulnerable,B1ab(iii),3.1,Decreasing,Global
18969439,178542,Anolis ruizii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,ruizii,,,,"Rueda &amp; Williams, 1986",Endangered,B1ab(iii),3.1,Unknown,Global
18969637,178278,Anolis juangundlachi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,juangundlachi,,,,"Garrido, 1975",Critically Endangered,B1ab(iii),3.1,Unknown,Global
18970845,178336,Anolis nubilus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,nubilus,,,,"Garman, 1887",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
18971208,178313,Anolis strahmi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,strahmi,,,,"Schwartz, 1979",Endangered,B1ab(iii),3.1,Decreasing,Global
18971402,178592,Anolis koopmani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,koopmani,,,,"Rand, 1961",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
18971610,178317,Anolis spectrum,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,spectrum,,,,"Peters, 1863",Vulnerable,B1ab(iii),3.1,Unknown,Global
18975861,178727,Anolis proboscis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,proboscis,,,,"Peters &amp; Orces, 1956",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
18977028,178438,Anolis guafe,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ANOLIDAE,Anolis,guafe,,,,"Estrada &amp; Garrido, 1991",Endangered,B1ab(iii),3.1,Unknown,Global
18979286,7826,Chilabothrus subflavus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Chilabothrus,subflavus,,,,"(Stejneger, 1901)",Vulnerable,A2d,3.1,Decreasing,Global
18979867,4567,Charina umbratica,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Charina,umbratica,,,,"Klauber, 1943",Vulnerable,B1ab(iii),3.1,Decreasing,Global
18979910,7829,Chilabothrus granti,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,BOIDAE,Chilabothrus,granti,,,,"(Stull, 1933)",Endangered,B1ab(iii),3.1,Decreasing,Global
19086055,178352,Chioninia vaillantii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Chioninia,vaillantii,,,,"(Boulenger, 1887)",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
20480391,59590,Praslinia cooperi,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,INDOTYPHLIDAE,Praslinia,cooperi,,,,"Boulenger, 1909",Endangered,B1ab(iii),3.1,Unknown,Global
21282528,136628,Microgale jobihely,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,TENRECIDAE,Microgale,jobihely,,,,"Goodman, Raxworthy, Maminirina &amp; Olson, 2006",Endangered,B2ab(iii),3.1,Unknown,Global
21283546,1087,Neamblysomus gunningi,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,gunningi,,,,"(Broom, 1908)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21284544,62007,Amblysomus marleyi,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Amblysomus,marleyi,,,,"Roberts, 1931",Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Unknown,Global
21284697,62008,Amblysomus robustus,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Amblysomus,robustus,,,,"Bronner, 2000",Vulnerable,B1ab(iii),3.1,Unknown,Global
21285354,1089,Neamblysomus julianae,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Neamblysomus,julianae,,,,"(Meester, 1972)",Endangered,B2ab(iii),3.1,Unknown,Global
21285581,4768,Chlorotalpa duthieae,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Chlorotalpa,duthieae,,,,"(Broom, 1907)",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21286235,5749,Cryptochloris zyli,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Cryptochloris,zyli,,,,"Shortridge & Carter, 1938",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21287143,5748,Cryptochloris wintoni,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Cryptochloris,wintoni,,,,"(Broom, 1907)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21287265,19705,Rhynchocyon chrysopygus,ANIMALIA,CHORDATA,MACROSCELIDEA,MAMMALIA,MACROSCELIDIDAE,Rhynchocyon,chrysopygus,,,,"Günther, 1881",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
21287423,136309,Rhynchocyon udzungwensis,ANIMALIA,CHORDATA,MACROSCELIDEA,MAMMALIA,MACROSCELIDIDAE,Rhynchocyon,udzungwensis,,,,"Rathbun &amp; Rovero, 2008",Vulnerable,D2,3.1,Unknown,Global
21289173,40596,Carpitalpa arendsi,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Carpitalpa,arendsi,,,,"(Lundholm, 1955)",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21289898,4828,Chrysospalax trevelyani,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Chrysospalax,trevelyani,,,,"(Günther, 1875)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
21290416,4829,Chrysospalax villosus,ANIMALIA,CHORDATA,AFROSORICIDA,MAMMALIA,CHRYSOCHLORIDAE,Chrysospalax,villosus,,,,"(A. Smith, 1833)",Vulnerable,"B2ab(ii,iii,iv)",3.1,Unknown,Global
21567295,21567292,Atelopus nocturnus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,nocturnus,,,,"Bravo-Valencia &amp; Rivera-Correa, 2011",Critically Endangered,D,3.1,Unknown,Global
21567322,21567318,Rhinatrema shiv,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,RHINATREMATIDAE,Rhinatrema,shiv,,,,"Gower, Wilkinson, Sherratt &amp; Kok, 2010",Endangered,B1ab(iii),3.1,Decreasing,Global
21944128,6265,Dasyuroides byrnei,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Dasyuroides,byrnei,,,,"Spencer, 1896",Vulnerable,C1+2b,3.1,Decreasing,Global
21944455,16889,Phascogale pirata,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Phascogale,pirata,,,,"(Thomas, 1904)",Vulnerable,C1+2a(i),3.1,Unknown,Global
21944584,16138,Parantechinus apicalis,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Parantechinus,apicalis,,,,"(Gray, 1842)",Endangered,"B2ab(i,iii,iv,v)",3.1,Decreasing,Global
21946388,40523,Antechinus bellus,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Antechinus,bellus,,,,"(Thomas, 1904)",Vulnerable,A2be,3.1,Decreasing,Global
21947190,6296,Dasyurus viverrinus,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Dasyurus,viverrinus,,,,"(Shaw, 1800)",Endangered,A2b,3.1,Decreasing,Global
21947321,6295,Dasyurus hallucatus,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Dasyurus,hallucatus,,,,"Gould, 1842",Endangered,A2ce+3ce+4ce,3.1,Decreasing,Global
21947794,20293,Sminthopsis psammophila,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Sminthopsis,psammophila,,,,"Spencer, 1895",Vulnerable,"B2ab(ii,iii,v); D2",3.1,Decreasing,Global
21948035,20295,Sminthopsis butleri,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,DASYURIDAE,Sminthopsis,butleri,,,,"Archer, 1979",Vulnerable,"B1ab(i,ii,iii,v); D2",3.1,Decreasing,Global
21949380,14222,Myrmecobius fasciatus,ANIMALIA,CHORDATA,DASYUROMORPHIA,MAMMALIA,MYRMECOBIIDAE,Myrmecobius,fasciatus,,,,"Waterhouse, 1836",Endangered,C2a(i),3.1,Decreasing,Global
21949526,136218,Ailurops melanotis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Ailurops,melanotis,,,,"(Thomas, 1898)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
21949654,40637,Ailurops ursinus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Ailurops,ursinus,,,,"(Temminck, 1824)",Vulnerable,A4ad,3.1,Decreasing,Global
21949788,20639,Spilocuscus rufoniger,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Spilocuscus,rufoniger,,,,"(Zimara, 1937)",Critically Endangered,A4cd,3.1,Decreasing,Global
21949972,20638,Spilocuscus papuensis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Spilocuscus,papuensis,,,,"(Desmarest, 1822)",Vulnerable,D2,3.1,Unknown,Global
21950078,136443,Spilocuscus wilsoni,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Spilocuscus,wilsoni,,,,"Helgen &amp; Flannery, 2004",Critically Endangered,A2cd,3.1,Decreasing,Global
21950608,16858,Phalanger alexandrae,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Phalanger,alexandrae,,,,"Flannery &amp; Boeadi, 1995",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
21950802,16851,Phalanger matanim,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Phalanger,matanim,,,,"Flannery, 1987",Critically Endangered,D,3.1,Unknown,Global
21951146,136200,Phalanger matabiru,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Phalanger,matabiru,,,,"Flannery &amp; Boeadi, 1995",Vulnerable,D2,3.1,Stable,Global
21951419,16846,Phalanger lullulae,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PHALANGERIDAE,Phalanger,lullulae,,,,"Thomas, 1896",Endangered,B1ab(iii),3.1,Stable,Global
21952259,6799,Dorcopsis luctuosa,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dorcopsis,luctuosa,,,,"(D'Albertis, 1874)",Vulnerable,A4cd,3.1,Decreasing,Global
21952571,6794,Dorcopsis atrata,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dorcopsis,atrata,,,,"Van Deusen, 1957",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
21954429,11162,Lagorchestes hirsutus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Lagorchestes,hirsutus,,,,"Gould, 1844",Vulnerable,D2,3.1,Stable,Global
21955087,16761,Petrogale concinna,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,concinna,,,,"Gould, 1842",Endangered,A3bce,3.1,Decreasing,Global
21955167,16753,Petrogale sharmani,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,sharmani,,,,"Eldridge &amp; Close, 1992",Vulnerable,D1,3.1,Unknown,Global
21955261,16752,Petrogale coenensis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,coenensis,,,,"Eldridge &amp; Close, 1992",Endangered,B2ab(iii); C2a(i),3.1,Decreasing,Global
21955343,16751,Petrogale lateralis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,lateralis,,,,"Gould, 1842",Vulnerable,"B2ab(i,ii,iii,iv,v); C2a(i)",3.1,Decreasing,Global
21955635,16747,Petrogale persephone,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,persephone,,,,"Maynes, 1982",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
21955754,16746,Petrogale penicillata,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Petrogale,penicillata,,,,"(Gray, 1827)",Vulnerable,A2bce+3bce+4bce,3.1,Decreasing,Global
21955969,11171,Lagostrophus fasciatus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Lagostrophus,fasciatus,,,,"(Péron &amp; Lesueur, 1807)",Vulnerable,D2,3.1,Stable,Global
21956108,6437,Dendrolagus mbaiso,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,mbaiso,,,,"Flannery, Boeadi &amp; Szalay, 1995",Endangered,A2cd,3.1,Decreasing,Global
21956250,6436,Dendrolagus spadix,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,spadix,,,,"Troughton &amp; Le Souef, 1936",Vulnerable,A2cd,3.1,Decreasing,Global
21956375,6435,Dendrolagus scottae,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,scottae,,,,"Flannery &amp; Seri, 1990",Critically Endangered,A2d,3.1,Stable,Global
21956516,6434,Dendrolagus ursinus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,ursinus,,,,"(Temminck, 1836)",Vulnerable,A2cd,3.1,Decreasing,Global
21956650,6433,Dendrolagus matschiei,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,matschiei,,,,"Förster &amp; Rothschild, 1907",Endangered,C2a(ii),3.1,Decreasing,Global
21956785,136668,Dendrolagus mayri,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,mayri,,,,"Rothschild &amp; Dollman, 1933",Critically Endangered,D,3.1,Unknown,Global
21956889,136812,Dendrolagus stellarum,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,stellarum,,,,"Flannery &amp; Seri, 1990",Vulnerable,A2cd,3.1,Decreasing,Global
21957010,136732,Dendrolagus notatus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,notatus,,,,"Matschie, 1916",Endangered,A2cd,3.1,Decreasing,Global
21957219,136696,Dendrolagus pulcherrimus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,pulcherrimus,,,,"Flannery, 1993",Critically Endangered,A1ad,3.1,Stable,Global
21957392,6427,Dendrolagus dorianus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,dorianus,,,,"Ramsay, 1883",Vulnerable,A3cd,3.1,Decreasing,Global
21957524,6429,Dendrolagus goodfellowi,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,goodfellowi,,,,"Thomas, 1908",Endangered,A2cd,3.1,Decreasing,Global
21957669,6431,Dendrolagus inustus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Dendrolagus,inustus,,,,"Müller, 1840",Vulnerable,A4cd,3.1,Decreasing,Global
21958130,15330,Onychogalea fraenata,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Onychogalea,fraenata,,,,"(Gould, 1841)",Vulnerable,D1+2,3.1,Stable,Global
21958371,136255,Thylogale lanatus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Thylogale,lanatus,,,,"Thomas, 1922",Endangered,B1ab(v),3.1,Decreasing,Global
21958526,21874,Thylogale browni,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Thylogale,browni,,,,"(Ramsay, 1887)",Vulnerable,A2d,3.1,Decreasing,Global
21958741,21873,Thylogale calabyi,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Thylogale,calabyi,,,,"Flannery, 1992",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
21958826,21870,Thylogale brunii,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,MACROPODIDAE,Thylogale,brunii,,,,"(Schreber, 1778)",Vulnerable,A3d,3.1,Decreasing,Global
21959050,11343,Lasiorhinus krefftii,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,VOMBATIDAE,Lasiorhinus,krefftii,,,,"(Owen, 1873)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Stable,Global
21959298,16726,Petaurus abidi,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PETAURIDAE,Petaurus,abidi,,,,"Ziegler, 1981",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
21959531,16727,Petaurus gracilis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PETAURIDAE,Petaurus,gracilis,,,,"(de Vis, 1883)",Endangered,B1ab(iii),3.1,Decreasing,Global
21959976,9564,Gymnobelideus leadbeateri,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PETAURIDAE,Gymnobelideus,leadbeateri,,,,"McCoy, 1867",Critically Endangered,A2abc+3bc+4abc,3.1,Decreasing,Global
21960180,6224,Dactylopsila tatei,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PETAURIDAE,Dactylopsila,tatei,,,,"Laurie, 1952",Endangered,B1ab(iii),3.1,Unknown,Global
21960726,18107,Potorous gilbertii,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,POTOROIDAE,Potorous,gilbertii,,,,"(Gould, 1841)",Critically Endangered,D,3.1,Decreasing,Global
21961347,2785,Bettongia penicillata,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,POTOROIDAE,Bettongia,penicillata,,,,"Gray, 1837",Critically Endangered,A2ce,3.1,Decreasing,Global
21962129,40641,Pseudochirulus schlegeli,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PSEUDOCHEIRIDAE,Pseudochirulus,schlegeli,,,,"(Jentink, 1884)",Vulnerable,"B1ab(iii,v)",3.1,Decreasing,Global
21962888,40582,Pseudochirops coronatus,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PSEUDOCHEIRIDAE,Pseudochirops,coronatus,,,,"(Thomas, 1897)",Vulnerable,"B1ab(iii,iv,v)",3.1,Decreasing,Global
21963100,18492,Pseudocheirus occidentalis,ANIMALIA,CHORDATA,DIPROTODONTIA,MAMMALIA,PSEUDOCHEIRIDAE,Pseudocheirus,occidentalis,,,,"(Thomas, 1888)",Critically Endangered,A2bce+3bce+4bce,3.1,Decreasing,Global
21964204,23179,Zaglossus bruijnii,ANIMALIA,CHORDATA,MONOTREMATA,MAMMALIA,TACHYGLOSSIDAE,Zaglossus,bruijnii,,,,"(Peters &amp; Doria, 1876)",Critically Endangered,A2acd,3.1,Decreasing,Global
21964353,136322,Zaglossus attenboroughi,ANIMALIA,CHORDATA,MONOTREMATA,MAMMALIA,TACHYGLOSSIDAE,Zaglossus,attenboroughi,,,,"Flannery &amp; Groves, 1998",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
21964496,136552,Zaglossus bartoni,ANIMALIA,CHORDATA,MONOTREMATA,MAMMALIA,TACHYGLOSSIDAE,Zaglossus,bartoni,,,,"(Thomas, 1907)",Vulnerable,A2cd,3.1,Decreasing,Global
21965270,16710,Peroryctes broadbenti,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Peroryctes,broadbenti,,,,"(Ramsay, 1879)",Endangered,A4cd,3.1,Decreasing,Global
21965585,13389,Microperoryctes murina,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Microperoryctes,murina,,,,"Stein, 1932",Vulnerable,D2,3.1,Unknown,Global
21965745,136538,Microperoryctes aplini,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Microperoryctes,aplini,,,,"Helgen &amp; Flannery, 2004",Vulnerable,D2,3.1,Unknown,Global
21965819,16569,Perameles bougainville,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Perameles,bougainville,,,,"Quoy &amp; Gaimard, 1824",Vulnerable,D2,3.1,Stable,Global
21966027,16572,Perameles gunnii,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Perameles,gunnii,,,,"Gray, 1838",Vulnerable,A2bce+3bce+4bce,3.1,Decreasing,Global
21966774,7017,Echymipera davidi,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Echymipera,davidi,,,,"Flannery, 1990",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21967091,19711,Rhynchomeles prattorum,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,PERAMELIDAE,Rhynchomeles,prattorum,,,,"Thomas, 1920",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
21967189,12650,Macrotis lagotis,ANIMALIA,CHORDATA,PERAMELEMORPHIA,MAMMALIA,THYLACOMYIDAE,Macrotis,lagotis,,,,"(Reid, 1837)",Vulnerable,C1,3.1,Decreasing,Global
21972598,10973,Kerivoula flora,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,flora,,,,"Thomas, 1914",Vulnerable,A4c,3.1,Decreasing,Global
21974380,19519,Rhinolophus mehelyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,mehelyi,,,,"Matschie, 1901",Vulnerable,A4c,3.1,Decreasing,Global
21974958,136504,Pteropus aruensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,aruensis,,,,"Peters, 1867",Critically Endangered,D,3.1,Unknown,Global
21975053,21982,Tomopeas ravus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Tomopeas,ravus,,,,"Miller, 1900",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
21975149,10966,Kerivoula africana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,africana,,,,"Dobson, 1878",Endangered,"B2ab(iii,iv)",3.1,Decreasing,Global
21978925,19549,Rhinolophus maclaudi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,maclaudi,,,,"Pousargues, 1897",Endangered,B2ab(iii),3.1,Decreasing,Global
21979633,136534,Styloctenium mindorensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Styloctenium,mindorensis,,,,"Esselstyn, 2007",Endangered,"B1ab(i,iii,v)",3.1,Decreasing,Global
21979719,136531,Pteropus ualanus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Pteropus,ualanus,,,,"Peters, 1883",Endangered,B1ab(iii),3.1,Stable,Global
21980043,19542,Rhinolophus guineensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,guineensis,,,,"Eisentraut, 1960",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
21981234,4321,Mops tomensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mops,tomensis,,,,"(Juste &amp; Ibáñez, 1993)",Endangered,B1ab(iii),3.1,Decreasing,Global
21981807,19533,Rhinolophus cognatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,cognatus,,,,"K. Andersen, 1906",Endangered,B2ab(iv),3.1,Decreasing,Global
21982137,136519,Notopteris neocaledonicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Notopteris,neocaledonicus,,,,"Trouessart, 1908",Endangered,"B1ab(i,ii,iii,v); C1",3.1,Decreasing,Global
