internalTaxonId,scientificName,name,language,main
39618,Nilssonia gangetica,Indian Softshell Turtle,English,true
39619,Nilssonia hurum,Peacock Soft-shelled Turtle,English,false
39619,Nilssonia hurum,Indian Peacock Softshell Turtle,English,true
39621,Rafetus swinhoei,Red River Giant Softshell Turtle,English,false
39621,Rafetus swinhoei,Swinhoe's Softshell Turtle,English,false
39621,Rafetus swinhoei,Yangtze Giant Softshell Turtle,English,true
40761,Leucocephalon yuwonoi,Sulawesi Forest Turtle,English,true
41305,Lepus corsicanus,Apennine Hare,English,false
41305,Lepus corsicanus,Italian Hare,English,false
41305,Lepus corsicanus,Apenninenhase,German,false
41305,Lepus corsicanus,Korsika-Hase,German,false
41305,Lepus corsicanus,Lepre Appenninica,Italian,false
41305,Lepus corsicanus,Lepre italica,Italian,false
41305,Lepus corsicanus,Liebre de Apeninos,Spanish; Castilian,false
41305,Lepus corsicanus,Liebre de Córcega,Spanish; Castilian,false
41305,Lepus corsicanus,Lièvre de Corse,French,false
41305,Lepus corsicanus,Lièvre des Apennins,French,false
41305,Lepus corsicanus,Corsican Hare,English,true
44275,Cyclura lewisi,Blue Iguana,English,false
44275,Cyclura lewisi,Cayman Islands Ground Iguana,English,false
44275,Cyclura lewisi,Grand Cayman Rock Iguana,English,false
44275,Cyclura lewisi,Grand Cayman Blue Iguana,English,true
4609,Chelodina pritchardi,Pritchard's Snake-necked Turtle,English,true
46370,Pangshura tecta,Indian Roofed Turtle,English,true
123802477,Lissemys punctata,Indian Flap-shelled Turtle,English,false
123802477,Lissemys punctata,Indian Flapshell Turtle,English,true
521,Adelphicos daryi,Dary's Burrowing Snake,English,true
5239,Conolophus pallidus,Santa Fe Land Iguana,English,false
5239,Conolophus pallidus,Iguana Terrestre de Barrington,Spanish; Castilian,false
5239,Conolophus pallidus,Iguane terrestre de l'île Santa Fe,French,false
5239,Conolophus pallidus,Barrington Land Iguana,English,true
5240,Conolophus subcristatus,Common Land Iguana,English,false
5240,Conolophus subcristatus,Yellow Land Iguana,English,false
5240,Conolophus subcristatus,Iguana Terrestre de las Galápagos,Spanish; Castilian,false
5240,Conolophus subcristatus,Iguane terrestre des Galápagos,French,false
5240,Conolophus subcristatus,Galápagos Land Iguana,English,true
54444,Barbourula kalimantanensis,Bornean Flat-headed Frog,English,false
54444,Barbourula kalimantanensis,Capapuya,Indonesian,false
54444,Barbourula kalimantanensis,Jakai,Indonesian,false
54560,Atelopus varius,Clown Frog,English,false
54560,Atelopus varius,Golden Frog,English,false
54560,Atelopus varius,Painted Frog,English,false
54560,Atelopus varius,Veragoa Stubfoot Toad,English,false
54560,Atelopus varius,Rana Arlequin Variable,Spanish; Castilian,false
54560,Atelopus varius,Variable Harlequin Frog,English,true
54639,Peltophryne fluviatica,Hispaniolan Crestless Toad,English,true
138045255,Leptophryne cruentata,Fire Toad,English,false
138045255,Leptophryne cruentata,Indonesia Tree Toad,English,false
138045255,Leptophryne cruentata,Kodok-bercak merah,Indonesian,false
138045255,Leptophryne cruentata,Bleeding Toad,English,true
43268296,Hyalinobatrachium orientale,Tobago Glass Frog,English,false
43268296,Hyalinobatrachium orientale,Ranita de Cristal Oriental,Spanish; Castilian,false
43268296,Hyalinobatrachium orientale,Eastern Glass Frog,English,true
55045,Hyloxalus alessandroi,Rocket Frog,English,true
55059,Allobates brunneus,Chupada Rocket Frog,English,false
55059,Allobates brunneus,Sapito Ninera del Brasil,Spanish; Castilian,true
55066,Allobates chalcopis,Ravine Rocket Frog,English,false
55066,Allobates chalcopis,Allobate de la Martinique,French,false
55066,Allobates chalcopis,Martinique Volcano Frog,English,true
55121,Silverstoneia nubicola,Boquete Rocket Frog,English,true
55186,Oophaga granulifera,Granular Poison-arrow Frog,English,false
55186,Oophaga granulifera,Granulated Poison-dart Frog,English,false
55186,Oophaga granulifera,Granular Poison Frog,English,true
55327,Gastrotheca christiani,Rana Marsupial de Calilegua,Spanish; Castilian,false
55327,Gastrotheca christiani,Calilegua's Marsupial Frog,English,true
55482,Ecnomiohyla fimbrimembra,Heredia Treefrog,English,true
55627,Isthmohyla rivularis,American Cinchona Plantation Treefrog,English,true
55701,Isthmohyla zeteki,Zetek's Treefrog,English,true
55807,Osteopilus crucialis,Jamaican Snoring Frog,English,false
55809,Osteopilus marianae,Jamaican Yellow Treefrog,English,false
55809,Osteopilus marianae,Yellow Bromeliad Frog,English,false
55812,Osteopilus wilderi,Green Bromeliad Frog,English,false
55812,Osteopilus wilderi,Jamaican Green Treefrog,English,false
55855,Agalychnis lemur,Lemur Leaf Frog,English,true
56284,Leptopelis vermiculatus,Amani Forest Treefrog,English,false
56284,Leptopelis vermiculatus,Vermiculated Tree Frog,French,true
56409,Eleutherodactylus amadeus,Macaya Bushfrog,English,false
56411,Eleutherodactylus amplinympha,Dominican Gounouj,English,false
56411,Eleutherodactylus amplinympha,Dominican Piping Frog,English,false
56411,Eleutherodactylus amplinympha,Dominican Rain Frog,English,false
56411,Eleutherodactylus amplinympha,Dominican Whistling Frog,English,false
56411,Eleutherodactylus amplinympha,Dominica Frog,English,true
56416,Eleutherodactylus andrewsi,Jamaican Rumpspot Frog,English,false
56416,Eleutherodactylus andrewsi,Jamaican Rump-spotted Frog,English,true
56428,Eleutherodactylus apostates,La Hotte Big-legged Frog,English,true
20976998,Eleutherodactylus audanti,Colonia Robber Frog,English,false
20976998,Eleutherodactylus audanti,Rana Telégrafo de la Hispaniola,Spanish; Castilian,false
20976998,Eleutherodactylus audanti,South Island Telegraphic Frog,English,true
56440,Eleutherodactylus auriculatoides,Rana Martillo del Norte,Spanish; Castilian,false
56440,Eleutherodactylus auriculatoides,Northern Hammer Frog,English,true
56449,Eleutherodactylus bakeri,La Hotte Bush Frog,English,true
56451,Eleutherodactylus barlagnei,Matouba Robber Frog,English,false
56451,Eleutherodactylus barlagnei,Guadeloupe Streamfrog,English,true
56475,Eleutherodactylus brevirostris,Short-nosed Green Frog,English,true
56482,Strabomantis bufoniformis,Rusty Robber Frog,English,true
56493,Eleutherodactylus caribe,Haitian Marshfrog,English,true
56511,Eleutherodactylus chlorophenax,La Hotte Giant Frog,English,true
56516,Craugastor coffeus,Coffee Rain Frog,English,true
56525,Eleutherodactylus corona,Hispaniolan Crowned Frog,English,true
56527,Eleutherodactylus counouspeus,Yellow Cave Frog,English,true
56549,Eleutherodactylus darlingtoni,La Selle Long-legged Frog,English,true
56567,Eleutherodactylus dolomedes,Haitian Ventriloquial Frog,English,true
56592,Eleutherodactylus eunaster,La Hotte Whistling Frog,English,true
56593,Pristimantis euphronides,Grenada Frog,English,true
56605,Eleutherodactylus fowleri,Khaki Bromeliad Frog,English,true
56608,Eleutherodactylus furcyensis,La Selle Red-legged Frog,English,true
5660,Mecistops cataphractus,African Slender-snouted Crocodile,English,false
5660,Mecistops cataphractus,Cocodrilo Hociquifino Africano,Spanish; Castilian,false
5660,Mecistops cataphractus,Crocodile à museau allongé d'Afrique,French,false
5660,Mecistops cataphractus,Crocodile au long museau,French,false
5660,Mecistops cataphractus,Faux gavial Africaine,French,false
5660,Mecistops cataphractus,Panzerkrocodile,German,false
5660,Mecistops cataphractus,Slender-snouted Crocodile,English,true
56617,Eleutherodactylus glandulifer,La Hotte Glanded Frog,English,true
56618,Eleutherodactylus glanduliferoides,La Selle Grassfrog,English,true
56620,Eleutherodactylus glaphycompus,Ball Bearing Frog,English,true
56621,Eleutherodactylus glaucoreius,Blue Mountain Rockfrog,English,true
56624,Eleutherodactylus gossei,Jamaican Forest Frog,English,true
56625,Eleutherodactylus grabhami,Jamaican Pallid Frog,English,true
56627,Eleutherodactylus grahami,Yellow Chevronate Frog,English,true
56633,Eleutherodactylus griphus,Cockpit Frog,English,true
56645,Eleutherodactylus haitianus,Rana Grillo de la Montaña,Spanish; Castilian,false
56645,Eleutherodactylus haitianus,Montane Cricket Frog,English,true
56651,Eleutherodactylus heminota,Half-striped Bromeliad Frog,English,true
56659,Eleutherodactylus hypostenor,Baoruco Burrowing Frog,English,true
5667,Crocodylus palustris,Broad-snouted Crocodile,English,false
5667,Crocodylus palustris,Marsh Crocodile,English,false
5667,Crocodylus palustris,Muggar,English,false
5667,Crocodylus palustris,Coccodrillo di Palude,Italian,false
5667,Crocodylus palustris,Cocodrilo del Marjal,Spanish; Castilian,false
5667,Crocodylus palustris,Cocodrilo Marismeño,Spanish; Castilian,false
5667,Crocodylus palustris,Crocodile des Marais,French,false
5667,Crocodylus palustris,Crocodile paludéen,French,false
5667,Crocodylus palustris,Crocodile palustre,French,false
5667,Crocodylus palustris,Moeraskrokodil,Dutch; Flemish,false
5667,Crocodylus palustris,Sumpkrokodille,German,false
5667,Crocodylus palustris,Mugger,English,true
56681,Eleutherodactylus jamaicensis,Jamaican Bromeliad Frog,English,true
56688,Eleutherodactylus jugans,Rana Marrón de La Selle,Spanish; Castilian,false
56688,Eleutherodactylus jugans,La Selle Dusky Frog,English,true
56698,Eleutherodactylus lamprotes,Hispaniolan Orange-legged Frog,English,true
56711,Eleutherodactylus lentus,Virgin Islands Robber Frog,English,false
56711,Eleutherodactylus lentus,Virgin Islands Yellow Frog,English,false
56711,Eleutherodactylus lentus,Yellow Mottled Coqui,English,false
56712,Eleutherodactylus leoncei,Rana Pastel del Sur,Spanish; Castilian,false
56712,Eleutherodactylus leoncei,Southern Pastel Frog,English,true
5671,Crocodylus siamensis,Buaya kodok,Indonesian,false
5671,Crocodylus siamensis,Cá sấu Xiêm,Vietnamese,false
5671,Crocodylus siamensis,Cocodrilo de Siam,Spanish; Castilian,false
5671,Crocodylus siamensis,Cocodrilo du Siam,Spanish; Castilian,false
5671,Crocodylus siamensis,Crocodile du Siam,French,false
5671,Crocodylus siamensis,Jara Kae Numchued,Thai,false
5671,Crocodylus siamensis,Ke,Lao,false
5671,Crocodylus siamensis,Ke,Thai,false
5671,Crocodylus siamensis,Khe,Thai,false
5671,Crocodylus siamensis,Khe,Lao,false
5671,Crocodylus siamensis,Kropeu,Central Khmer,false
5671,Crocodylus siamensis,Siamese Crocodile,English,true
5672,Crocodylus mindorensis,Bukarot (N. Luzon),Philippine (Other),false
5672,Crocodylus mindorensis,Buwaya,Tagalog,false
5672,Crocodylus mindorensis,Philippine Crocodile,English,true
56730,Eleutherodactylus lucioi,Pallid Rockfrog,English,true
56733,Eleutherodactylus luteolus,Little Yellow Tree-frog,English,false
56733,Eleutherodactylus luteolus,Jamaican Masked Frog,English,true
56767,Eleutherodactylus minutus,Hispaniolan Wheeping Frog,English,true
56776,Eleutherodactylus montanus,Hispaniolan Montane Frog,English,true
56796,Eleutherodactylus nortoni,Rana Verde Espinosa,Spanish; Castilian,false
56796,Eleutherodactylus nortoni,Spiny Giant Frog,English,true
56797,Eleutherodactylus nubicola,Jamaican Red-eyed Frog,English,true
56813,Eleutherodactylus orcutti,Jamaican Streamfrog,English,false
56813,Eleutherodactylus orcutti,Arntully Robber Frog,English,true
56819,Eleutherodactylus oxyrhyncus,Hispaniolan Sharp-nosed Frog,English,true
56824,Eleutherodactylus pantoni,Jamaican Yellow-bellied Frog,English,true
56825,Eleutherodactylus parabates,Rana Silbadora de Neiba,Spanish; Castilian,false
56825,Eleutherodactylus parabates,Neiba Whistling Frog,English,true
56827,Eleutherodactylus parapelates,Macaya Burrowing Frog,English,true
56834,Eleutherodactylus patriciae,Hispaniola Cordillera Frog,English,true
56836,Eleutherodactylus paulsoni,Hispaniolan Pink-rumped Frog,English,true
56842,Eleutherodactylus pentasyringos,John Crow Yellow-bellied Frog,English,true
56860,Eleutherodactylus pinchoni,Grand Cafe Robber Frog,English,false
56860,Eleutherodactylus pinchoni,Pinchon's Piping Frog,English,false
56860,Eleutherodactylus pinchoni,Eleuthérodactyle de Pinchon,French,false
56860,Eleutherodactylus pinchoni,Guadeloupe Forest Frog,English,true
56863,Eleutherodactylus pituinus,Hispaniolan Melodius Frog,English,true
56874,Eleutherodactylus poolei,Citadel Frog,English,true
56877,Eleutherodactylus probolaeus,Boca de Yuma Frog,English,true
56888,Craugastor punctariolus,Bob's Robber Frog,English,true
56905,Pristimantis repens,Galeras Robber Frog,English,true
56909,Eleutherodactylus rhodesi,Port-de-Paix Frog,English,true
56931,Eleutherodactylus rufifemoralis,Baoruco Red-legged Frog,English,true
20995600,Eleutherodactylus ruthae,Rana Excavadora Oriental,Spanish; Castilian,false
20995600,Eleutherodactylus ruthae,Eastern Burrowing Frog,English,true
213610247,Eleutherodactylus schmidti,Rana de los Arroyos del Norte,Spanish; Castilian,false
213610247,Eleutherodactylus schmidti,Hispaniolan Streamside Frog,English,true
56954,Eleutherodactylus schwartzi,Virgin Islands Bo-Peep,English,false
56954,Eleutherodactylus schwartzi,Virgin Islands Coqui,English,false
56954,Eleutherodactylus schwartzi,Virgin Islands Khaki Frog,English,true
56955,Eleutherodactylus sciagraphus,La Hotte Striped-legged Frog,English,true
56961,Pristimantis shrevei,Saint Vincent Frog,English,true
56995,Craugastor taurus,South Pacific Streamside Frog,English,false
56995,Craugastor taurus,Golfito Robber Frog,English,true
57004,Eleutherodactylus thorectes,Macaya Breast-spotted Frog,English,true
57025,Craugastor uno,Strange Robber Frog,English,false
57025,Craugastor uno,Rana-ladrona de Savage,Spanish; Castilian,false
57025,Craugastor uno,Savage's Robber Frog,English,true
57034,Eleutherodactylus ventrilineatus,Macaya Dusky Frog,English,true
57052,Eleutherodactylus warreni,Tortue Frog,English,true
20994808,Eleutherodactylus wetmorei,Rana Silbadora de Haiti,Spanish; Castilian,false
20994808,Eleutherodactylus wetmorei,Tiburon Whistling Frog,English,true
57125,Leptodactylus fallax,Giant Ditch Frog,English,false
57125,Leptodactylus fallax,Mountain Chicken,English,true
57223,Oreobates pereger,Rana Andina de Ayacucho,Spanish; Castilian,false
57223,Oreobates pereger,Ayacucho Andes Frog,English,true
57233,Noblella lochites,Rana de Hoja de Ecuador,Spanish; Castilian,false
57233,Noblella lochites,Rana Sureña de Ecuador,Spanish; Castilian,false
57233,Noblella lochites,Ecuador Leaf Frog,English,true
57327,Telmatobius brevipes,Huahachuco Water Frog,English,true
57328,Telmatobius brevirostris,Shortsnout Water Frog,English,true
57329,Telmatobius carrillae,Ancash Water Frog,English,true
57344,Telmatobius ignavus,Piura Water Frog,English,true
57345,Telmatobius intermedius,Allipaca Water Frog,English,true
57348,Telmatobius latirostris,Cajamarca Water Frog,English,true
57365,Telmatobius truebae,Trueb's Water Frog,English,true
48101639,Leptobrachella bourreti,Bourret Litter Frog,English,false
48101639,Leptobrachella bourreti,Bourret's Asian Toad,English,true
150087252,Megophrys gerti,Gert's Mountain Toad,English,true
57676,Anodonthyla nigrigularis,Black-throated Climbing Frog,English,true
57980,Probreviceps macrodactylus,Usambara Big-fingered Frog,English,true
58444,Quasipaa yei,叶氏肛刺蛙,Chinese,false
58444,Quasipaa yei,Ye's Spiny-vented Frog,English,true
58549,Rana asiatica,Central Asian Brown Frog,English,false
58549,Rana asiatica,Central Asiatic Frog,English,false
58549,Rana asiatica,Wood Frog,English,false
58549,Rana asiatica,Tsentralnoaziatskaya Lyagushka,Russian,false
58549,Rana asiatica,中亚林蛙,Chinese,false
58549,Rana asiatica,Asian Frog,English,true
81658784,Nidirana okinavana,Yaeyama-Harabuchi-Gaeru,Japanese,false
81658784,Nidirana okinavana,Yaeyama Harpist Frog,English,true
58841,Pseudophilautus femoralis,Green Bush Frog,English,false
58841,Pseudophilautus femoralis,Plain Green Bush Frog,English,false
58841,Pseudophilautus femoralis,Round-snout Pygmy Tree Frog,English,false
58841,Pseudophilautus femoralis,Leaf-nesting Shrub Frog,English,true
59056,Ambystoma flavipiperatum,Ajolote de Chapala,Spanish; Castilian,false
59056,Ambystoma flavipiperatum,Yellow-peppered Salamander,English,true
59085,Batrachuperus pinchonii,Stream Salamander,English,false
59085,Batrachuperus pinchonii,Western Chinese Mountain Salamander,English,false
59085,Batrachuperus pinchonii,山溪鲵,Chinese,true
59227,Chiropterotriton magnipes,Big-footed Salamander,English,false
59227,Chiropterotriton magnipes,Salamandra pie plano patona,Spanish; Castilian,false
59227,Chiropterotriton magnipes,Bigfoot Splayfoot Salamander,English,true
59323,Oedipina savagei,Savage's Worm Salamander,English,true
5958,Cuora amboinensis,South Asian Box Turtle,English,false
5958,Cuora amboinensis,Southeast Asian Box Turtle,English,true
6004,Cyclanorbis elegans,Nubian Flapshell Turtle,English,true
