internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22678453,Oreophasis derbianus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Oreophasis,derbianus,,,,,"Gray, 1844",
22688667,Otus insularis,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,insularis,,,,,"(Tristram, 1880)","<em>Otus magicus</em> and <em>O. tempestatis</em> (del Hoyo and Collar 2014) were previously lumped as <em>O. magicus</em>, and <em>O. alfredi</em>, <em>O. siaoensis</em>,<em> </em><em>O. enganensis,</em> <em>O. insularis</em> and <em>O. beccarii</em> (del Hoyo and Collar 2014) were split from <em>O. magicus</em> following Widodo <em>et al.</em> (1999), Lambert and Rasmussen (1998), <em></em>Andrew (1992) and Holt <em>et al.</em> (1999)<em>.</em> Prior to that all these taxa were lumped in <em>O. magicus </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22678401,Pipile pipile,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pipile,pipile,,,,,"(Jacquin, 1784)",
22696533,Rollandia microptera,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Rollandia,microptera,,,,,"(Gould, 1868)",
22678521,Crax rubra,ANIMALIA,CHORDATA,AVES,GALLIFORMES,CRACIDAE,Crax,rubra,,,,,"Linnaeus, 1758",
22724229,Leistes defilippii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Leistes,defilippii,,,,,"(Bonaparte, 1850)","<p><em>Leistes defilippii</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Sturnella</em> following SACC (2005 &amp; updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>  <p>&#160;</p>"
22728282,Geotrygon purpurata,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon,purpurata,,,,,"(Salvin, 1878)","<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">Geotrygon purpurata&#160;</em>and&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">G. saphirina&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em style=""margin: 0px; padding: 0px; font-family: Arial, sans-serif; font-size: 11px; background-color: rgb(255, 255, 255);"">G. saphirina&#160;</em>following Sibley and Monroe (1990, 1993)."
22690895,Leptotila ochraceiventris,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila,ochraceiventris,,,,,"Chapman, 1914",
22682824,Apalharpactes reinwardtii,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Apalharpactes,reinwardtii,,,,,"(Temminck, 1822)",
103672561,Premnoplex pariae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Premnoplex,pariae,,,,,"Phelps &amp; Phelps Jr, 1949","<em>Premnoplex tatei </em>and <em>P. pariae</em> (del Hoyo and Collar   2016) were previously lumped as <em>P. tatei</em> following SACC (2005 &amp; updates), Sibley &amp; Monroe   (1990, 1993) and Stotz <em>et al</em>. (1996)."
22682447,Anthracoceros montani,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,montani,,,,,"(Oustalet, 1880)",
22679576,Dendrortyx barbatus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Dendrortyx,barbatus,,,,,"Gould, 1846",
22684789,Cacatua alba,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,alba,,,,,"(Müller, 1776)",Closely related to <em>C. moluccensis</em>. Monotypic.
22724628,Grallaria ridgelyi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,GRALLARIIDAE,Grallaria,ridgelyi,,,,,"Krabbe, Agro, Rice, Jacome, Navarrete &amp; Sornoza, 1999",
200296187,Cacatua sulphurea,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,sulphurea,,,,,"(Gmelin, 1788)","Closely related to <em>C. galerita</em> and <em>C. ophthalmica</em>. Previous recognised taxon included subspecies <em>citrinocristata</em> (del Hoyo &amp; Collar 2014), but this now split as Citron-crested Cockatoo (which see). Subspecies <em>abbotti</em> strikingly large (except in bill size) (3), with small, pale brownish-yellow ear-covert patch (2). Subspecies <em>djampeana</em> and <em>occidentalis </em>generally regarded as synonyms of nominate subspecies and <em>parvula</em>, respectively, but new evaluation indicates real morphological differences and even possible subspecific division within <em>djampeana </em>(Collar &amp; Marsden 2014). Five subspecies recognized."
22702200,Asthenes perijana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FURNARIIDAE,Asthenes,perijana,,,,,"(Phelps, 1977)",
22679717,Cyrtonyx ocellatus,ANIMALIA,CHORDATA,AVES,GALLIFORMES,ODONTOPHORIDAE,Cyrtonyx,ocellatus,,,,,"(Gould, 1837)",
22700764,Phytotoma raimondii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phytotoma,raimondii,,,,,"Taczanowski, 1883",
22690281,Patagioenas caribaea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,caribaea,,,,,"(Jacquin, 1784)",
22729904,Geotrygon caniceps,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon,caniceps,,,,,"(Gundlach, 1852)","<em>Geotrygon caniceps</em> and <em>G. leucometopia</em> (del Hoyo and Collar 2014) were previously lumped as <em>G. caniceps</em> following Sibley and Monroe (1990, 1993).<em><p></p></em>"
22729909,Geotrygon leucometopia,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Geotrygon,leucometopia,,,,,"(Chapman, 1917)","<em>Geotrygon caniceps</em>&#160;and&#160;<em>G. leucometopia</em>&#160;(del Hoyo and Collar 2014) were previously lumped as&#160;<em>G. caniceps</em>&#160;following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22690868,Leptotila battyi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila,battyi,,,,,"Rothschild, 1901",
22690874,Leptotila wellsi,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Leptotila,wellsi,,,,,"(Lawrence, 1884)",
22690901,Zentrygon carrikeri,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Zentrygon,carrikeri,,,,,"(Wetmore, 1941)","<em>Zentrygon carrikeri</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Geotrygon</em>.<br/><em><br/></em>Previously, <em>Geotrygon lawrencii</em> (Sibley and Monroe 1990, 1993) had been split into <em>G. lawrencii</em> and <em>G. carrikeri</em> following AOU (1998).  <p></p>"
22690970,Starnoenas cyanocephala,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Starnoenas,cyanocephala,,,,,"(Linnaeus, 1758)",
22689738,Siphonorhis americana,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Siphonorhis,americana,,,,,"(Linnaeus, 1758)",
22686440,Cypseloides niger,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Cypseloides,niger,,,,,"(Gmelin, 1789)",
119194112,Amazilia alfaroana,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Amazilia,alfaroana,,,,,"Underwood, 1896","<em>Amazilia cyanifrons</em> and <em>A. alfaroana</em> (HBW and BirdLife International 2017) were previously lumped as <em>A. cyanifrons </em>(del Hoyo and Collar 2014), but <em>A. alfaroana</em> is now recognised as a good species following Kirwan and Collar (2016), who examined the sole specimen and found species-level differences from <em>cyanifrons</em> and no evidence of characters suggesting that it is a hybrid, with the conclusion that - subject to any future molecular analysis - it is best treated as a separate species.&#160;It differs from <em>cyanifrons </em>in having a slightly longer bill, paler blue crown, more continuously green chin to belly, richer russet uppertail-coverts, and bluish-black undertail-coverts with narrow whitish edges. Monotypic."
41712,Eubalaena glacialis,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Eubalaena,glacialis,,,,,"(Müller, 1776)","The taxonomy follows the view of the IWC Scientific Committee and the Society for Marine Mammalogy’s Committee on Taxonomy which now recognize Right Whales in the North Atlantic, North Pacific and Southern Hemisphere as three distinct species in the genus <em>Eubalaena</em>, namely <em>E. glacialis</em> (North Atlantic Right Whale), <em>E. japonica</em> (North Pacific Right Whale), and <em>E. australis</em> (Southern Right Whale) (IWC 2004), based mainly on the mtDNA phylogenetic findings of Rosenbaum <em>et al</em>. (2000). <br/> <br/> The North Atlantic Right Whale was included in previous Red Lists together with the North Pacific Right Whale under the species name <em>E. glacialis</em> (Baillie and Groombridge 1996).<br/> <br/> Rice (1998) classified Right Whales in the North Atlantic, North Pacific and Southern Hemisphere as the single species <em>Balaena glacialis</em>, in the genus <em>Balaena</em> along with <em>B. mysticetus</em>, the Bowhead Whale. While not all cetologists accept that the three Right Whale taxa qualify as full biological species, their clear geographical separation means that their treatment as separate taxa for conservation purposes is appropriate."
22715555,Cincloramphus rufus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Cincloramphus,rufus,,,,,"(Reichenow, 1890)","<p>Previously listed as <em>Megalurulus rufus </em>(del Hoyo and Collar 2016) and before that as <em>Trichocichla rufa</em> but reassigned to <em>Cincloramphus </em>following Alström <em>et al.</em> (2018). Has been placed in monospecific <em>Trichocichla</em>, or sometimes with <em>C. rubiginosus</em> in <em>Ortygocichla</em>. Despite its rather long legs, however, it has many features typical of present genus. Two subspecies recognized.</p>"
3797,Capra walie,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BOVIDAE,Capra,walie,,,,,"Rüppell, 1835","<em>Capra walie</em> is here treated as a distinct species from <em>Capra ibex</em> and <em>Capra nubiana</em>, following Grubb (2005)."
22684340,Coccyzus ferrugineus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus,ferrugineus,,,,,"Gould, 1843",
22692353,Laterallus jamaicensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus,jamaicensis,,,,,"(Gmelin, 1789)",
22692737,Cyanolimnas cerverai,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Cyanolimnas,cerverai,,,,,"Barbour & Peters, 1927",
55267,Alytes maurus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ALYTIDAE,Alytes,maurus,,,,,"Pasteur &amp; Bons, 1962","This species has been separated from <em>Alytes obstetricans</em> (Donaire-Barroso and Bogaerts 2003, Martínez-Solano <em>et al.</em> 2004, Fromhage <em>et al</em>. 2004)."
19172,Babina subaspera,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Babina,subaspera,,,,,"(Barbour, 1908)",
22693170,Numenius borealis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,borealis,,,,,"(Forster, 1772)",
57334,Telmatobius culeus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,culeus,,,,,"(Garman, 1875)","<em>Telmatobius albiventris</em> and <em>T. crawfordi</em> were synonymized with this species by Benavides, Ortiz and Sites (2002)."
22694716,Onychoprion aleuticus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Onychoprion,aleuticus,,,,,"(Baird, 1869)",<em>Onychoprion aleuticus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Sterna </em>as <em>S. aleutica</em>.    <p></p>
22694268,Rynchops albicollis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Rynchops,albicollis,,,,,"Swainson, 1838",
22694870,Brachyramphus marmoratus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Brachyramphus,marmoratus,,,,,"(Gmelin, 1789)",
62101249,Synthliboramphus scrippsi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,scrippsi,,,,,"(Green and Arnold, 1939)","<span><em>Synthliboramphus hypoleucus</em> and <span><em>S. scrippsi</em> (del Hoyo and Collar 2014) were previously lumped as <em>S. hypoleucu</em>s following Sibley and Monroe (1990, 1993).</span>"
39758,Nycticebus bengalensis,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,bengalensis,,,,,"(Lacépède, 1800)","<p>This taxon was formerly considered a subspecies of&#160;<em>Nycticebus coucang</em>, with which there is a small hybridization zone in peninsular Thailand. Based on genetic evidence, it was elevated to species level by Roos (2003). Considerable variation exists in body size (850–2,100 g), genetics and coat colour (white to crimson red; absence of head forks to possession of light head forks) in this taxon, which may lead to at least three new taxa being described.&#160;</p>"
22713719,Apalis fuscigularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CISTICOLIDAE,Apalis,fuscigularis,,,,,"Moreau, 1938",
22694887,Synthliboramphus craveri,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,craveri,,,,,"(Salvadori, 1865)",
22724428,Caprimulgus solala,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus,solala,,,,,"Safford, Ash, Duckworth, Telfer & Zewdie, 1995",
22693785,Charadrius sanctaehelenae,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Charadrius,sanctaehelenae,,,,,"(Harting, 1873)",Probably most closely related to <em>C. thoracicus</em> and <em>C. pecuarius</em>; often considered conspecific with latter. Monotypic.
22688049,Taphrolesbia griseiventris,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Taphrolesbia,griseiventris,,,,,"(Taczanowski, 1883)",
22682989,Electron carinatum,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,MOMOTIDAE,Electron,carinatum,,,,,"(Du Bus, 1847)",
22681417,Campephilus imperialis,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Campephilus,imperialis,,,,,"(Gould, 1832)",
22681293,Colaptes fernandinae,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Colaptes,fernandinae,,,,,"Vigors, 1827",
22686209,Amazona collaria,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,collaria,,,,,"(Linnaeus, 1758)",
22720844,Drepanis coccinea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,coccinea,,,,,"(Forster, 1781)","<p><em>Drepanis coccinea</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Vestiaria </em>following AOU (1998 &amp; supplements); Sibley and Monroe (1990, 1993).</p>"
22717931,Cinnyris loveridgei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,loveridgei,,,,,"Hartert, 1922","<p><em>Cinnyris loveridgei </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following<em> </em>Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22686215,Amazona ventralis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,ventralis,,,,,"(Müller, 1776)",
22717954,Cinnyris rufipennis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,NECTARINIIDAE,Cinnyris,rufipennis,,,,,"(Jensen, 1983)","<p><em>Cinnyris rufipennis </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22686239,Amazona vittata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,vittata,,,,,"(Boddaert, 1783)",
22709978,Copsychus sechellarum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Copsychus,sechellarum,,,,,"Newton, 1865",
22727890,Coracopsis barklyi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Coracopsis,barklyi,,,,,Newton 1867,"<em>Coracopsis nigra</em>,<em> C. barklyi</em> and <em>C. sibilans</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. nigra</em> following Sibley and Monroe (1990, 1993)."
22686268,Amazona finschi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,finschi,,,,,"(Sclater, 1864)",
22684360,Coccyzus rufigularis,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coccyzus,rufigularis,,,,,"Hartlaub, 1852",
22686387,Amazona versicolor,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,versicolor,,,,,"(Müller, 1776)","Closely related to <em>A. arausiaca</em>, the two forming a Lesser Antillean clade (Russello and Amato 2004). Monotypic."
22724980,Mentocrex beankaensis,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Mentocrex,beankaensis,,,,,"(Goodman, 2011)","<em>Mentocrex beankaensis</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Canirallus.&#160;</em>This cryptic species was described by Goodman <span style=""font-style: italic;"">et al.</span> (2011)."
22686337,Amazona oratrix,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,oratrix,,,,,"Ridgway, 1887",
22690392,Nesoenas mayeri,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Nesoenas,mayeri,,,,,"(Prévost, 1843)","<p><em>Nesoenas</em> <em>picturata </em>and<em> N. mayeri&#160;</em>(del Hoyo and Collar 2014) were previously lumped as <em>N. picturata </em>following Cheke (2005), and before that <em>N. picturata </em>and <em>N. mayeri </em>were present in the genus <em>Streptopelia</em> following Johnson<em> et al.</em> (2001), and before that were present in the genus <em>Columba </em>following Sibley and Monroe (1990, 1993).<em>&#160; </em></p><em> <p></p></em>"
22686403,Amazona guildingii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,guildingii,,,,,"(Vigors, 1837)",Closest to <em>A. amazonica </em>(Russello and Amato 2004). Monotypic.
45422623,Pyrrhura eisenmanni,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,eisenmanni,,,,,"Delgado, 1985","<em>Pyrrhura picta</em>, <em>P. snethlageae</em>, <em>P. parvifrons</em>, <em>P. amazonum</em>, <em>P. lucianii</em>, <em>P. roseifrons</em>, <em>P. peruviana</em>, <em>P. subandina</em>, <em>P. caeruleiceps</em> and <em>P. eisenmanni </em>(del Hoyo and Collar 2014) were previously lumped as <em>P. picta</em> following Sibley and Monroe (1990, 1993)."
22685772,Rhynchopsitta terrisi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Rhynchopsitta,terrisi,,,,,"Moore, 1947",
22687863,Sephanoides fernandensis,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Sephanoides,fernandensis,,,,,"(King, 1831)",
119194858,Poicephalus robustus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Poicephalus,robustus,,,,,"(Gmelin, 1788)","<em>Poicephalus robustus</em> and <em>P. fuscicollis</em> (HBW and BirdLife International 2017) were previously lumped as <em>P. robustus</em> (del Hoyo and Collar 2014), but have been split following work by Collar and Fishpool (2017) who showed that the form <em>robustus</em>  reached species rank under the Tobias criteria on morphological scoring  alone, with the difference augmented by voice (7+3 = 10). The  newly-defined <em>P. robustus</em> is monotypic, while <em>P. </em><em>fuscicollis </em>is polytypic, including the races <em>fuscicollis</em> and<em> suahelicus.</em>"
22685548,Ara militaris,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Ara,militaris,,,,,"(Linnaeus, 1766)",
22685695,Psittacara chloropterus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,chloropterus,,,,,"(Souancé, 1856)",<em>Psittacara chloropterus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Aratinga</em> as <em>A. chloroptera</em>.
22718945,Ploceus golandi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLOCEIDAE,Ploceus,golandi,,,,,"(Clarke, 1913)",
22700874,Cotinga ridgwayi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Cotinga,ridgwayi,,,,,"Ridgway, 1887",
58054,Pelobates varaldii,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELOBATIDAE,Pelobates,varaldii,,,,,"Pasteur &amp; Bons, 1959",
22686395,Amazona arausiaca,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,arausiaca,,,,,"(Müller, 1776)",
22686411,Amazona imperialis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,imperialis,,,,,"Richmond, 1899",
22699191,Nesotriccus ridgwayi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Nesotriccus,ridgwayi,,,,,"Townsend, 1895",
22700516,Tyrannus cubensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Tyrannus,cubensis,,,,,"Richmond, 1898",
22708740,Turdus helleri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,helleri,,,,,"(Mearns, 1913)",
45422401,Pyrrhura subandina,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,subandina,,,,,"Todd, 1917","<em>Pyrrhura picta</em>, <em>P. snethlageae</em>, <em>P. parvifrons</em>, <em>P. amazonum</em>, <em>P. lucianii</em>, <em>P. roseifrons</em>, <em>P. peruviana</em>, <em>P. subandina</em>, <em>P. caeruleiceps</em> and <em>P. eisenmanni </em>(del Hoyo and Collar 2014) were previously lumped as <em>P. picta</em> following Sibley and Monroe (1990, 1993)."
22687828,Coeligena orina,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Coeligena,orina,,,,,"Wetmore, 1953",
45422600,Pyrrhura caeruleiceps,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,caeruleiceps,,,,,"Todd, 1947","<em>Pyrrhura picta</em>, <em>P. snethlageae</em>, <em>P. parvifrons</em>, <em>P. amazonum</em>, <em>P. lucianii</em>, <em>P. roseifrons</em>, <em>P. peruviana</em>, <em>P. subandina</em>, <em>P. caeruleiceps</em> and <em>P. eisenmanni </em>(del Hoyo and Collar 2014) were previously lumped as <em>P. picta</em> following Sibley and Monroe (1990, 1993)."
22699767,Aphanotriccus capitalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Aphanotriccus,capitalis,,,,,"(Salvin, 1865)",
22685867,Pyrrhura calliptera,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,calliptera,,,,,"(Massena & Souancé, 1854)",
22705874,Pica nutalli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Pica,nutalli,,,,,"(Audubon, 1837)",<p><em>Pica nutalli </em>(del Hoyo and Collar 2016) was previously listed as <em>P. nuttalli</em>.</p>
22688694,Otus pauliani,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Otus,pauliani,,,,,"(Benson, 1960)",
22705608,Gymnorhinus cyanocephalus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Gymnorhinus,cyanocephalus,,,,,"Wied, 1841",
22685690,Psittacara euops,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacara,euops,,,,,"(Wagler, 1832)",<em>Psittacara euops</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Aratinga</em>.
22701358,Clytoctantes alixii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Clytoctantes,alixii,,,,,"Elliot, 1870",
22692245,Sarothrura ayresi,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Sarothrura,ayresi,,,,,"(Gurney, 1877)",
22705629,Aphelocoma coerulescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Aphelocoma,coerulescens,,,,,"(Bosc, 1795)",
22696623,Podiceps taczanowskii,ANIMALIA,CHORDATA,AVES,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps,taczanowskii,,,,,"Berlepsch & Stolzmann, 1894",
22692358,Laterallus tuerosi,ANIMALIA,CHORDATA,AVES,GRUIFORMES,RALLIDAE,Laterallus,tuerosi,,,,,"Fjeldså, 1983",
22712080,Tachycineta cyaneoviridis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Tachycineta,cyaneoviridis,,,,,"(Bryant, 1859)",
22712107,Progne sinaloae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,HIRUNDINIDAE,Progne,sinaloae,,,,,"Nelson, 1898",
22711346,Hylorchilus navai,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Hylorchilus,navai,,,,,"Crossin & Ely, 1973",
22711392,Ferminia cerverai,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Ferminia,cerverai,,,,,"Barbour, 1926",
22711493,Troglodytes tanneri,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TROGLODYTIDAE,Troglodytes,tanneri,,,,,"Townsend, 1890",
136858,Colobus caudatus,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Colobus,caudatus,,,,,"Thomas, 1885","Butynski and De Jong (2018) provide a detailed account of the taxonomic history of this species. Although described by Thomas (1885) as a subspecies of <em>Colobus guereza</em>, De Rochebrune (1887) considered it sufficiently distinct to be a species; a classification that was accepted by most other taxonomists at that time. Schwarz (1929), however, designated all the black-and-white colobus monkeys to just one species, <em>Colobus polykomos</em> (Zimmermann 1780) with 20 subspecies, <em>caudatus</em> one of them. Pocock (1935) argued that there were four species of black-and-white colobus, and his proposition was taken up by Dandelot (1965, 1968, 1974), resulting in the acceptance of five species today—<em>polykomos, vellerosus, guereza, satanas </em>and<em> angolensis</em>—but <em>caudatus</em> was left behind as a subspecies of guereza.&#160;Using the Phylogenetic Species Concept, Butynski and De Jong (2018) argued that <em>caudatus</em> should be considered a species on the basis of its geographic isolation, distinctive cranial morphology and coat colour patterns, and its calls—Oates <em>et al</em>. (2000; p.444) found significant differences in the loud call of <em>caudatus</em> from Mt Meru, Tanzania, when compared with <em>Colobus guereza occidentalis</em>."
22711137,Ramphocinclus brachyurus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MIMIDAE,Ramphocinclus,brachyurus,,,,,"(Vieillot, 1818)",
61430,Ailuronyx trachygaster,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GEKKONIDAE,Ailuronyx,trachygaster,,,,,"(Duméril &amp; Bibron, 1851)",
61426,Lamprophis geometricus,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LAMPROPHIIDAE,Lamprophis,geometricus,,,,,"(Schlegel, 1837)","This species is ""not particularly distinct"" from African members of the genus (Rocha <em>et al.</em> 2009), and its validity as a full species is uncertain (Kopeczky and Gemel 2016)."
