internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
201414,Craugastor galacticorhinus,"Eleutherodactylus galacticorhinus Canseco-Márquez & Smith, 2004",Eleutherodactylus,galacticorhinus,"Canseco-Márquez & Smith, 2004",,
202418,Rhadinella montecristi,"Rhadinaea montecristi Mertens, 1952",Rhadinaea,montecristi,"Mertens, 1952",,
202419,Rhadinella pegosalyta,"Rhadinaea pegosalyta McCranie, 2006",Rhadinaea,pegosalyta,"McCranie, 2006",,
202839,Boiga andamanensis,"Dipsadomorphus andamanensis Wall, 1909",Dipsadomorphus,andamanensis,"Wall, 1909",,
202848,Naja sagittifera,"Naja tripudians var. sagittifera Wall, 1913",Naja,tripudians,,variety,"Wall, 1913"
202848,Naja sagittifera,"Naja naja ssp. sagittifera Leviton, 1968",Naja,naja,,subspecies,"Leviton, 1968"
202848,Naja sagittifera,"Naja kaouthia ssp. sagittifera Deraniyagala, 1960",Naja,kaouthia,,subspecies,"Deraniyagala, 1960"
202864,Calotes paulus,"Calotes minor Gray, 1845",Calotes,minor,"Gray, 1845",,
202864,Calotes paulus,"Oriocalotes paulus Smith, 1935",Oriocalotes,paulus,"Smith, 1935",,
202864,Calotes paulus,"Oriocalotes minor Günther, 1864",Oriocalotes,minor,"Günther, 1864",,
202866,Dibamus nicobaricum,"Typhloscincus nicobaricum Steindachner, 1867",Typhloscincus,nicobaricum,"Steindachner, 1867",,
202866,Dibamus nicobaricum,"Rhinophidion nicobarium Steindachner, 1867",Rhinophidion,nicobarium,"Steindachner, 1867",,
202872,Gekko nicobarensis,"Ptychozoon nicobarensis Das &amp; Vijayakumar, 2009",Ptychozoon,nicobarensis,"Das &amp; Vijayakumar, 2009",,
202899,Leptobrachella khasiorum,"Leptolalax khasiorum Das, Tron, Rangad &amp; Hooroo, 2010",Leptolalax,khasiorum,"Das, Tron, Rangad &amp; Hooroo, 2010",,
203013,Abronia aurita,"Gerrhonotus auritus Cope, 1869",Gerrhonotus,auritus,"Cope, 1869",,
203015,Abronia fimbriata,"Barissia fimbriata Cope, 1885",Barissia,fimbriata,"Cope, 1885",,
203024,Siderolamprus bivittatus,"Diploglossus bivittatus Boulenger, 1895",Diploglossus,bivittatus,"Boulenger, 1895",,
203024,Siderolamprus bivittatus,"Celestus bivittatus (Boulenger, 1895)",Celestus,bivittatus,"(Boulenger, 1895)",,
203057,Rheosaurus sulcarostrum,"Echinosaura sulcarostrum Donnelly, Macculloch, Ugarte &amp; Kizirian, 2006",Echinosaura,sulcarostrum,"Donnelly, Macculloch, Ugarte &amp; Kizirian, 2006",,
203069,Enyalioides annularis,"Hoplocercus annularis O’Shaughnessy, 1881",Hoplocercus,annularis,"O’Shaughnessy, 1881",,
203069,Enyalioides annularis,"Morunasaurus annularis (O’Shaughnessy, 1881)",Morunasaurus,annularis,"(O’Shaughnessy, 1881)",,
203070,Enyalioides groi,"Morunasaurus groi Dunn, 1933",Morunasaurus,groi,"Dunn, 1933",,
203080,Anolis bicaorum,"Norops bicaorum (Köhler, 1996)",Norops,bicaorum,"(Köhler, 1996)",,
203080,Anolis bicaorum,"Anolis lemurinus Wilson & Hahn, 1973 [in part]",Anolis,lemurinus,"Wilson & Hahn, 1973 [in part]",,
203081,Anolis campbelli,"Norops campbelli Köhler & E.N. Smith, 2008",Norops,campbelli,"Köhler & E.N. Smith, 2008",,
203082,Anolis casildae,"Dactyloa casildae (Arosemena, Ibanez & De-Sousa, 1991)",Dactyloa,casildae,"(Arosemena, Ibanez & De-Sousa, 1991)",,
203086,Anolis cobanensis,"Norops cobanensis (Stuart, 1942)",Norops,cobanensis,"(Stuart, 1942)",,
203088,Anolis datzorum,"Norops datzorum ( Köhler, Ponce, Sunyer & Batista, 2007)",Norops,datzorum,"( Köhler, Ponce, Sunyer & Batista, 2007)",,
203099,Anolis johnmeyeri,"Norops johnmeyeri (Wilson & McCranie, 1982)",Norops,johnmeyeri,"(Wilson & McCranie, 1982)",,
203101,Anolis kreutzi,"Norops kreutzi McCranie, Köhler & Wilson, 2000",Norops,kreutzi,"McCranie, Köhler & Wilson, 2000",,
203108,Anolis monteverde,"Norops monteverde (Köhler, 2009)",Norops,monteverde,"(Köhler, 2009)",,
203109,Anolis morazani,"Norops morazani (Townsend & Wilson, 2009)",Norops,morazani,"(Townsend & Wilson, 2009)",,
203110,Anolis ocelloscapularis,"Norops ocelloscapularis Köhler, McCranie & Wilson, 2001",Norops,ocelloscapularis,"Köhler, McCranie & Wilson, 2001",,
203113,Anolis pijolensis,"Norops pijolense McCranie, Wilson & Williams, 1993",Norops,pijolense,"McCranie, Wilson & Williams, 1993",,
203116,Anolis pseudokemptoni,"Norops pseudokemptoni (Köhler, Ponce, Sunyer & Batista, 2007)",Norops,pseudokemptoni,"(Köhler, Ponce, Sunyer & Batista, 2007)",,
203118,Anolis purpurgularis,"Norops purpurgularis McCranie, Cruz & Holm, 1993",Norops,purpurgularis,"McCranie, Cruz & Holm, 1993",,
203120,Anolis roatanensis,"Norops roatanensis Köhler & McCranie, 2001",Norops,roatanensis,"Köhler & McCranie, 2001",,
203121,Anolis rubribarbaris,"Norops rubribarbaris Köhler, McCranie & Wilson, 1999",Norops,rubribarbaris,"Köhler, McCranie & Wilson, 1999",,
203127,Anolis utilensis,"Norops utilensis Köhler, 1996",Norops,utilensis,"Köhler, 1996",,
203128,Anolis villai,"Norops villai (Fitch & Henderson, 1976)",Norops,villai,"(Fitch & Henderson, 1976)",,
203133,Anolis yoroensis,"Norops yoroensis McCranie, Nicholson & Köhler, 2001",Norops,yoroensis,"McCranie, Nicholson & Köhler, 2001",,
203134,Anolis zeus,"Norops zeus Köhler & McCranie, 2001",Norops,zeus,"Köhler & McCranie, 2001",,
203135,Anisolepis longicauda,"Aptycholaemus longicauda Boulenger, 1891",Aptycholaemus,longicauda,"Boulenger, 1891",,
203152,Pristidactylus casuhatiensis,"Cupriguanus casuhatiensis Gallardo, 1968",Cupriguanus,casuhatiensis,"Gallardo, 1968",,
203296,Mastigodryas amarali,"Eudryas amarali Stuart, 1938",Eudryas,amarali,"Stuart, 1938",,
203521,Cyrtopodion aravallense,"Cyrtopodion aravallensis (Gill, 1997) [orth. error]",Cyrtopodion,aravallensis,"(Gill, 1997) [orth. error]",,
203521,Cyrtopodion aravallense,"Cyrtodactylus aravallensis Gill, 1997",Cyrtodactylus,aravallensis,"Gill, 1997",,
203586,Rhadinella stadelmani,"Rhadinaea stadelmani Stuart &amp; Bailey, 1941",Rhadinaea,stadelmani,"Stuart &amp; Bailey, 1941",,
203591,Sibon carri,"Tropidodipsas carri Shreve, 1951",Tropidodipsas,carri,"Shreve, 1951",,
203643,Trilepida anthracina,"Tricheilostoma anthracinum (Bailey, 1946)",Tricheilostoma,anthracinum,"(Bailey, 1946)",,
203643,Trilepida anthracina,"Leptotyphlops anthracinus Bailey, 1946",Leptotyphlops,anthracinus,"Bailey, 1946",,
203655,Amerotyphlops tycherus,"Typhlops tycherus Townsend, Wilson, Ketzler &amp; Luque-Montes, 2008",Typhlops,tycherus,"Townsend, Wilson, Ketzler &amp; Luque-Montes, 2008",,
203668,Lachesis melanocephala,"Lachesis muta ssp. melanocephala Solórzano & Cerdas, 1986",Lachesis,muta,,subspecies,"Solórzano & Cerdas, 1986"
203674,Anolis tenorioensis,"Norops tenorioensis (Köhler, 2011)",Norops,tenorioensis,"(Köhler, 2011)",,
203675,Anolis benedikti,"Anolis pachypus Cope, 1876 [in part]",Anolis,pachypus,"Cope, 1876 [in part]",,
203675,Anolis benedikti,"Norops benedikti (Lotzkat, Bienentreu, Hertz & Köhler, 2011)",Norops,benedikti,"(Lotzkat, Bienentreu, Hertz & Köhler, 2011)",,
203811,Cynisca leonina,"Amphisbaena leonina Müller, 1885",Amphisbaena,leonina,"Müller, 1885",,
203817,Cynisca oligopholis,"Amphisbaena oligopholis Boulenger, 1906",Amphisbaena,oligopholis,"Boulenger, 1906",,
203828,Trioceros perreti,"Trioceros wiedersheimi ssp. perreti (Klaver & Böhme, 1992)",Trioceros,wiedersheimi,,subspecies,"(Klaver & Böhme, 1992)"
203828,Trioceros perreti,"Chamaeleo wiedersheimi ssp. perreti Klaver & Böhme, 1992",Chamaeleo,wiedersheimi,,subspecies,"Klaver & Böhme, 1992"
203829,Trioceros serratus,"Chamaeleo serratus Mertens, 1922",Chamaeleo,serratus,"Mertens, 1922",,
21648,Testudo hermanni,"Testudo hercegovinensis Werner, 1899",Testudo,hercegovinensis,"Werner, 1899",,
21648,Testudo hermanni,"Testudo hermanni ssp. robertmertensi Wermuth, 1952",Testudo,hermanni,,subspecies,"Wermuth, 1952"
2173,Nilssonia nigricans,"Trionyx nigricans Anderson, 1875",Trionyx,nigricans,"Anderson, 1875",,
2173,Nilssonia nigricans,"Aspideretes nigricans (Anderson, 1875)",Aspideretes,nigricans,"(Anderson, 1875)",,
2174,Nilssonia leithii,"Trionyx sulcifrons Annandale, 1915",Trionyx,sulcifrons,"Annandale, 1915",,
2174,Nilssonia leithii,"Aspideretes leithii (Gray, 1872)",Aspideretes,leithii,"(Gray, 1872)",,
2174,Nilssonia leithii,"Trionyx leithii Gray, 1871",Trionyx,leithii,"Gray, 1871",,
2174,Nilssonia leithii,"Trionyx javanicus Gray, 1830",Trionyx,javanicus,"Gray, 1830",,
2174,Nilssonia leithii,"Testudo gataghol Buchanan-Hamilton in Gray, 1831",Testudo,gataghol,"Buchanan-Hamilton in Gray, 1831",,
2174,Nilssonia leithii,"Aspilus gataghol Gray, 1872",Aspilus,gataghol,"Gray, 1872",,
97358453,Batagur baska,"Emys baska Gray, 1830",Emys,baska,"Gray, 1830",,
97358453,Batagur baska,"Emys batagur Gray, 1830",Emys,batagur,"Gray, 1830",,
97358453,Batagur baska,"Trionyx cuvieri Gray, 1830",Trionyx,cuvieri,"Gray, 1830",,
97358453,Batagur baska,"Tetraonyx longicollis Lesson, 1831",Tetraonyx,longicollis,"Lesson, 1831",,
97358453,Batagur baska,"Emys tetraonyx Temminck & Schlegel, 1834",Emys,tetraonyx,"Temminck & Schlegel, 1834",,
97358453,Batagur baska,"Tetraonyx lessonii Dumeril & Bibron, 1835",Tetraonyx,lessonii,"Dumeril & Bibron, 1835",,
97358453,Batagur baska,"Batagur baska ssp. ranongensis Nutaphand, 1979",Batagur,baska,,subspecies,"Nutaphand, 1979"
29432,Ameerega planipaleae,"Epipedobates planipaleae Morales & Velazco, 1998",Epipedobates,planipaleae,"Morales & Velazco, 1998",,
29468,Anolis wermuthi,"Norops wermuthi Kõhler & Obermeier, 1998",Norops,wermuthi,"Kõhler & Obermeier, 1998",,
29605,Cyclura stejnegeri,"Cyclura cornuta ssp. stejnegeri Barbour & Noble, 1916",Cyclura,cornuta,,subspecies,"Barbour & Noble, 1916"
29605,Cyclura stejnegeri,"Cyclura cornuta ssp. stejnejeri Barbour & Noble, 1916 [orth. error]",Cyclura,cornuta,,subspecies,"Barbour & Noble, 1916 [orth. error]"
19243030,Brachylophus fasciatus,"Iguana fasciata Brongniart, 1800",Iguana,fasciata,"Brongniart, 1800",,
39552,Geoemyda spengleri,"Testudo serrata Shaw, 1802",Testudo,serrata,"Shaw, 1802",,
39552,Geoemyda spengleri,"Testudo spengleri Gmelin, 1789",Testudo,spengleri,"Gmelin, 1789",,
39552,Geoemyda spengleri,"Testudo tricarinata Bory de Saint-Vincent, 1804",Testudo,tricarinata,"Bory de Saint-Vincent, 1804",,
39596,Heosemys depressa,Geoemyda arakana Theobald 1876,Geoemyda,arakana,Theobald 1876,,
39596,Heosemys depressa,"Geoemyda depressa Anderson, 1875",Geoemyda,depressa,"Anderson, 1875",,
39599,Siebenrockiella leytensis,"Geoemyda leytensis (Taylor, 1920)",Geoemyda,leytensis,"(Taylor, 1920)",,
39599,Siebenrockiella leytensis,"Heosemys leytensis Taylor, 1920",Heosemys,leytensis,"Taylor, 1920",,
39613,Mauremys mutica,"Emys muticus Cantor, 1842",Emys,muticus,"Cantor, 1842",,
39616,Siebenrockiella crassicollis,"Emys crassicollis Gray, 1830",Emys,crassicollis,"Gray, 1830",,
39616,Siebenrockiella crassicollis,"Emys crassilabris Gray in Theobald, 1876",Emys,crassilabris,"Gray in Theobald, 1876",,
39616,Siebenrockiella crassicollis,"Pangshura cochinchinensis Tirant, 1884",Pangshura,cochinchinensis,"Tirant, 1884",,
39616,Siebenrockiella crassicollis,"Emys nigra Blyth, 1856",Emys,nigra,"Blyth, 1856",,
39618,Nilssonia gangetica,"Trionyx gangeticus ssp. mahanaddicus Annandale, 1912",Trionyx,gangeticus,,subspecies,"Annandale, 1912"
39618,Nilssonia gangetica,"Aspideretes gangeticus (Cuvier, 1825)",Aspideretes,gangeticus,"(Cuvier, 1825)",,
39618,Nilssonia gangetica,"Trionyx gangeticus Cuvier, 1825",Trionyx,gangeticus,"Cuvier, 1825",,
39618,Nilssonia gangetica,"Gymnopus duvaucelii Duméril & Bibron, 1835",Gymnopus,duvaucelii,"Duméril & Bibron, 1835",,
39618,Nilssonia gangetica,"Trionyx javanicus Gray, 1830",Trionyx,javanicus,"Gray, 1830",,
39619,Nilssonia hurum,"Aspideretes hurum (Gray, 1830)",Aspideretes,hurum,"(Gray, 1830)",,
39619,Nilssonia hurum,"Trionyx sewaare Gray, 1872",Trionyx,sewaare,"Gray, 1872",,
39619,Nilssonia hurum,"Trionyx hurum Gray, 1830",Trionyx,hurum,"Gray, 1830",,
39619,Nilssonia hurum,"Trionyx ocellatus Gray, 1830",Trionyx,ocellatus,"Gray, 1830",,
39619,Nilssonia hurum,"Testudo chim Buchanan-Hamilton in Gray, 1831",Testudo,chim,"Buchanan-Hamilton in Gray, 1831",,
39619,Nilssonia hurum,"Gymnopus duvaucelii Duméril & Bibron, 1835",Gymnopus,duvaucelii,"Duméril & Bibron, 1835",,
39619,Nilssonia hurum,"Trionyx bellii Gray, 1872",Trionyx,bellii,"Gray, 1872",,
39619,Nilssonia hurum,"Trionyx buchanani Theobald, 1874",Trionyx,buchanani,"Theobald, 1874",,
39619,Nilssonia hurum,"Trionyx hurum ssp. sivalensis Lydekker, 1889 †",Trionyx,hurum,,subspecies,"Lydekker, 1889 †"
39621,Rafetus swinhoei,"Rafetus leloii Duc, 2000",Rafetus,leloii,"Duc, 2000",,
39621,Rafetus swinhoei,"Oscaria swinhoei Gray, 1873",Oscaria,swinhoei,"Gray, 1873",,
39621,Rafetus swinhoei,"Oscaria swinhoei Gray, 1873",Oscaria,swinhoei,"Gray, 1873",,
39621,Rafetus swinhoei,"Yuen leprosus Heude, 1880",Yuen,leprosus,"Heude, 1880",,
39621,Rafetus swinhoei,"Yuen maculatus Heude, 1880",Yuen,maculatus,"Heude, 1880",,
39621,Rafetus swinhoei,"Yuen elegans Heude, 1880",Yuen,elegans,"Heude, 1880",,
39621,Rafetus swinhoei,"Yuen viridis Heude, 1880",Yuen,viridis,"Heude, 1880",,
39621,Rafetus swinhoei,"Pelochelys taihuensis Zhang, 1984 †",Pelochelys,taihuensis,"Zhang, 1984 †",,
39621,Rafetus swinhoei,"Trionyx liupani Tao, 1986 †",Trionyx,liupani,"Tao, 1986 †",,
39621,Rafetus swinhoei,"Rafetus  hoankiemensis Ha, 1995 [<i>nomen novum</i>]",Rafetus ,hoankiemensis,"Ha, 1995 [<i>nomen novum</i>]",,
39621,Rafetus swinhoei,"Rafetus hoguomensis Ha, 1995",Rafetus,hoguomensis,"Ha, 1995",,
39621,Rafetus swinhoei,"Rafetus leloii Ha, 2000",Rafetus,leloii,"Ha, 2000",,
39621,Rafetus swinhoei,"Rafetus vietnamensis Le, Le, Tran, Phan, Tran, Pham, Nguyen, Nong, Phan, Dinh, Truong & Ha, 2010",Rafetus,vietnamensis,"Le, Le, Tran, Phan, Tran, Pham, Nguyen, Nong, Phan, Dinh, Truong & Ha, 2010",,
39621,Rafetus swinhoei,"Yuen pallens Heude, 1880",Yuen,pallens,"Heude, 1880",,
39621,Rafetus swinhoei,"Trionyx swinhonis Boulenger, 1889 [<i>nomen novum</i>]",Trionyx,swinhonis,"Boulenger, 1889 [<i>nomen novum</i>]",,
40761,Leucocephalon yuwonoi,"Geoemyda yuwonoi McCord, Iverson & Boeadi, 1995",Geoemyda,yuwonoi,"McCord, Iverson & Boeadi, 1995",,
40761,Leucocephalon yuwonoi,"Heosemys yuwonoi (McCord, Iverson & Boeadi, 1995)",Heosemys,yuwonoi,"(McCord, Iverson & Boeadi, 1995)",,
44275,Cyclura lewisi,"Cyclura nubila ssp. lewisi Grant, 1940",Cyclura,nubila,,subspecies,"Grant, 1940"
44275,Cyclura lewisi,"Cyclura macleayi ssp. lewisi Grant, 1940",Cyclura,macleayi,,subspecies,"Grant, 1940"
46370,Pangshura tecta,"Kachuga tecta (Gray, 1830)",Kachuga,tecta,"(Gray, 1830)",,
46370,Pangshura tecta,"Emys tectum Gray, 1830",Emys,tectum,"Gray, 1830",,
46370,Pangshura tecta,"Testudo dura Hamilton in Gray, 1831",Testudo,dura,"Hamilton in Gray, 1831",,
46370,Pangshura tecta,"Testudo katuya Hamilton in Gray, 1831",Testudo,katuya,"Hamilton in Gray, 1831",,
46370,Pangshura tecta,"Testudo pangshure Hamilton in Gray, 1831",Testudo,pangshure,"Hamilton in Gray, 1831",,
46370,Pangshura tecta,"Testudo khagraskata Hamilton in Gray, 1831",Testudo,khagraskata,"Hamilton in Gray, 1831",,
46370,Pangshura tecta,"Emys trigibbosa Lesson, 1831",Emys,trigibbosa,"Lesson, 1831",,
46370,Pangshura tecta,"Pangshura dura Gray, 1869",Pangshura,dura,"Gray, 1869",,
46370,Pangshura tecta,"Pangshura ventricosa Gray, 1870",Pangshura,ventricosa,"Gray, 1870",,
46370,Pangshura tecta,"Emys namadicus Theobald, 1860 †",Emys,namadicus,"Theobald, 1860 †",,
123802477,Lissemys punctata,"Emyda granosa Schoepff, 1801",Emyda,granosa,"Schoepff, 1801",,
123802477,Lissemys punctata,"Testudo granulosa Suckow, 1801",Testudo,granulosa,"Suckow, 1801",,
123802477,Lissemys punctata,"Testudo punctata Lacépède, 1788",Testudo,punctata,"Lacépède, 1788",,
5240,Conolophus subcristatus,"Amblyrhynchus subcristatus Gray, 1831",Amblyrhynchus,subcristatus,"Gray, 1831",,
54560,Atelopus varius,"Phrynidium varium var. adspersum Lichtenstein & Martens, 1856",Phrynidium,varium,,variety,"Lichtenstein & Martens, 1856"
54560,Atelopus varius,"Phrynidium  varium var. maculatum  Lichtenstein & Martens, 1856",Phrynidium ,varium,,variety,"Lichtenstein & Martens, 1856"
54560,Atelopus varius,"Hylaemorphus bibronii Schmidt, 1857",Hylaemorphus,bibronii,"Schmidt, 1857",,
54560,Atelopus varius,"Hylaemorphus dumerilii Schmidt, 1857",Hylaemorphus,dumerilii,"Schmidt, 1857",,
54560,Atelopus varius,"Hylaemorphus plutonius Jan, 1857",Hylaemorphus,plutonius,"Jan, 1857",,
54560,Atelopus varius,"Hylaemorphus pluto Schmidt, 1858",Hylaemorphus,pluto,"Schmidt, 1858",,
54560,Atelopus varius,"Atelopus varius var. maculatus Peters, 1873",Atelopus,varius,,variety,"Peters, 1873"
54560,Atelopus varius,"Phryniscus dumerilii Brocchi, 1882",Phryniscus,dumerilii,"Brocchi, 1882",,
54560,Atelopus varius,"Atelopus bibronii Boulenger, 1894",Atelopus,bibronii,"Boulenger, 1894",,
54560,Atelopus varius,"Atelopus  varius ssp. maculatus Dunn, 1931",Atelopus ,varius,,subspecies,"Dunn, 1931"
54560,Atelopus varius,"Atelopus varius ssp. loomisi Taylor, 1952",Atelopus,varius,,subspecies,"Taylor, 1952"
54560,Atelopus varius,"Atelopus varius ssp. ambulatorius Taylor, 1952",Atelopus,varius,,subspecies,"Taylor, 1952"
54560,Atelopus varius,"Atelopus loomisi Taylor, 1955",Atelopus,loomisi,"Taylor, 1955",,
54560,Atelopus varius,"Atelopus varius ssp. bibroni Cochran and Goin, 1970",Atelopus,varius,,subspecies,"Cochran and Goin, 1970"
54560,Atelopus varius,"Phryniscus bibronii (Schmidt, 1857)",Phryniscus,bibronii,"(Schmidt, 1857)",,
54560,Atelopus varius,"Phryniscus varius (Lichtenstein & Martens, 1856)",Phryniscus,varius,"(Lichtenstein & Martens, 1856)",,
54560,Atelopus varius,"Phrynidium bibronii (Schmidt, 1857)",Phrynidium,bibronii,"(Schmidt, 1857)",,
54560,Atelopus varius,"Atelopus  varius ssp. varius (Lichtenstein & Martens, 1856)",Atelopus ,varius,,subspecies,"(Lichtenstein & Martens, 1856)"
54560,Atelopus varius,"Phrynidium varium Lichtenstein & Martens, 1856",Phrynidium,varium,"Lichtenstein & Martens, 1856",,
54575,Rhinella arborescandens,"Bufo arborescandens Duellman & Schulte, 1992",Bufo,arborescandens,"Duellman & Schulte, 1992",,
54639,Peltophryne fluviatica,"Bufo fluviaticus Schwartz, 1972",Bufo,fluviaticus,"Schwartz, 1972",,
54639,Peltophryne fluviatica,"Peltophryne fluviaticus Schwartz, 1972 [orth. error]",Peltophryne,fluviaticus,"Schwartz, 1972 [orth. error]",,
138045255,Leptophryne cruentata,"Bufo cruentatus Tschudi, 1838",Bufo,cruentatus,"Tschudi, 1838",,
43268296,Hyalinobatrachium orientale,"Centrolenella orientalis Rivero, 1968",Centrolenella,orientalis,"Rivero, 1968",,
55045,Hyloxalus alessandroi,"Colostethus alessandroi Grant & Rodríguez, 2001",Colostethus,alessandroi,"Grant & Rodríguez, 2001",,
55045,Hyloxalus alessandroi,"Allobates alessandroi (Grant &amp; Rodríguez, 2001)",Allobates,alessandroi,"(Grant &amp; Rodríguez, 2001)",,
55059,Allobates brunneus,"Colostethus brunneus (Cope, 1887)",Colostethus,brunneus,"(Cope, 1887)",,
55059,Allobates brunneus,"Prostherapis brunneus Cope, 1887",Prostherapis,brunneus,"Cope, 1887",,
55066,Allobates chalcopis,"Colostethus chalcopis Kaiser, Coloma & Gray, 1994",Colostethus,chalcopis,"Kaiser, Coloma & Gray, 1994",,
55099,Allobates juanii,"Colostethus juanii Morales, 1994",Colostethus,juanii,"Morales, 1994",,
55121,Silverstoneia nubicola,"Colostethus nubicola (Dunn, 1924)",Colostethus,nubicola,"(Dunn, 1924)",,
55121,Silverstoneia nubicola,"Phyllobates  nubicola ssp. nubicola (Dunn, 1924)",Phyllobates ,nubicola,,subspecies,"(Dunn, 1924)"
55121,Silverstoneia nubicola,"Phyllobates  nubicola Dunn, 1924",Phyllobates ,nubicola,"Dunn, 1924",,
55186,Oophaga granulifera,"Dendrobates granulifer Duellman, 1993",Dendrobates,granulifer,"Duellman, 1993",,
55186,Oophaga granulifera,"Ranitomeya granuliferus (Taylor, 1958)",Ranitomeya,granuliferus,"(Taylor, 1958)",,
55186,Oophaga granulifera,"Dendrobates granuliferus Taylor, 1958",Dendrobates,granuliferus,"Taylor, 1958",,
55482,Ecnomiohyla fimbrimembra,"Hyla richardi Taylor, 1948",Hyla,richardi,"Taylor, 1948",,
55482,Ecnomiohyla fimbrimembra,"Hyla richardtaylori Taylor, 1954",Hyla,richardtaylori,"Taylor, 1954",,
55482,Ecnomiohyla fimbrimembra,"Hyla  fimbrimembra  Taylor, 1948",Hyla ,fimbrimembra ,"Taylor, 1948",,
55627,Isthmohyla rivularis,"Hyla  rivularis  Taylor, 1952",Hyla ,rivularis ,"Taylor, 1952",,
55701,Isthmohyla zeteki,"Hyla  zeteki  Gaige, 1929",Hyla ,zeteki ,"Gaige, 1929",,
55807,Osteopilus crucialis,"Hyla crucialis Harlan, 1826",Hyla,crucialis,"Harlan, 1826",,
55809,Osteopilus marianae,"Hyla marianae Dunn, 1926",Hyla,marianae,"Dunn, 1926",,
55812,Osteopilus wilderi,"Hyla wilderi Dunn, 1925",Hyla,wilderi,"Dunn, 1925",,
55855,Agalychnis lemur,"Hylomantis lemur (Boulenger, 1882)",Hylomantis,lemur,"(Boulenger, 1882)",,
55855,Agalychnis lemur,"Phyllomedusa lemur Boulenger, 1882",Phyllomedusa,lemur,"Boulenger, 1882",,
56284,Leptopelis vermiculatus,"Hylambates vermiculatus Boulenger, 1909",Hylambates,vermiculatus,"Boulenger, 1909",,
20976998,Eleutherodactylus audanti,"Eleutherodactylus neodreptus Schwartz, 1965",Eleutherodactylus,neodreptus,"Schwartz, 1965",,
56482,Strabomantis bufoniformis,"Eleutherodactylus  bufoniformis (Boulenger, 1896)",Eleutherodactylus ,bufoniformis,"(Boulenger, 1896)",,
